,label,score
169,LABEL_0,0.6917328238487244
170,LABEL_0,0.6211857199668884
171,LABEL_0,0.6424481868743896
172,LABEL_0,0.6278037428855896
173,LABEL_0,0.6978346109390259
174,LABEL_0,0.5808828473091125
175,LABEL_0,0.662777304649353
176,LABEL_0,0.6884707808494568
177,LABEL_0,0.5780444145202637
178,LABEL_0,0.6142442226409912
179,LABEL_0,0.5854044556617737
180,LABEL_0,0.5917595624923706
181,LABEL_0,0.6671043634414673
182,LABEL_0,0.5962426066398621
183,LABEL_0,0.6234818696975708
184,LABEL_0,0.6487355232238771
185,LABEL_0,0.6092433333396912
186,LABEL_0,0.5799558162689209
187,LABEL_0,0.599496066570282
188,LABEL_0,0.6577209830284119
189,LABEL_0,0.662777304649353
190,LABEL_0,0.5788794159889221
191,LABEL_0,0.5891879200935364
192,LABEL_0,0.6098489761352539
193,LABEL_0,0.5854044556617737
194,LABEL_0,0.6514235138893127
195,LABEL_0,0.574571967124939
196,LABEL_0,0.5927017331123352
197,LABEL_0,0.5934831500053406
198,LABEL_0,0.6054500341415405
199,LABEL_0,0.6113570928573608
200,LABEL_0,0.6438414454460144
201,LABEL_0,0.6725687384605408
202,LABEL_0,0.5702367424964905
203,LABEL_0,0.634887158870697
204,LABEL_0,0.6340533494949341
205,LABEL_0,0.6839409470558167
206,LABEL_0,0.7125967741012573
207,LABEL_0,0.6966760158538818
208,LABEL_0,0.6131337881088257
209,LABEL_1,0.6959030628204346
210,LABEL_0,0.5951812267303467
211,LABEL_0,0.618370771408081
212,LABEL_0,0.6887479424476624
213,LABEL_0,0.6435810327529907
214,LABEL_0,0.7341285347938538
215,LABEL_0,0.697750985622406
216,LABEL_0,0.8043102622032166
217,LABEL_0,0.5989944338798523
218,LABEL_0,0.6150010228157043
219,LABEL_0,0.5980023741722107
220,LABEL_0,0.6657787561416626
221,LABEL_1,0.5348386168479919
222,LABEL_1,0.5316506624221802
223,LABEL_1,0.6008610129356384
224,LABEL_0,0.5637519955635071
225,LABEL_1,0.5537610650062561
226,LABEL_1,0.5428521633148193
227,LABEL_0,0.6686360836029053
228,LABEL_0,0.5860307216644287
229,LABEL_0,0.5112136006355286
230,LABEL_1,0.5198345184326172
231,LABEL_1,0.5075182318687439
232,LABEL_1,0.5377023816108704
233,LABEL_0,0.5946194529533386
234,LABEL_0,0.6602261662483215
235,LABEL_0,0.5866219997406006
236,LABEL_0,0.6382927298545837
237,LABEL_0,0.5807160139083862
238,LABEL_0,0.594902753829956
239,LABEL_0,0.6523132920265198
240,LABEL_0,0.6777405738830566
241,LABEL_0,0.7380942702293396
242,LABEL_0,0.6537435054779053
243,LABEL_0,0.6529563069343567
244,LABEL_0,0.6513848304748535
245,LABEL_0,0.6715914011001587
246,LABEL_0,0.659339964389801
247,LABEL_0,0.568237841129303
248,LABEL_0,0.7732152938842773
249,LABEL_0,0.5892939567565918
250,LABEL_0,0.7546353340148926
251,LABEL_0,0.5633445978164673
252,LABEL_0,0.602800190448761
253,LABEL_0,0.7196381688117981
254,LABEL_1,0.5521170496940613
255,LABEL_0,0.6169089078903198
256,LABEL_0,0.6424250602722168
257,LABEL_1,0.5588786005973816
258,LABEL_0,0.5925452709197998
259,LABEL_0,0.6019614934921265
260,LABEL_0,0.6500033140182495
261,LABEL_0,0.6040070652961731
262,LABEL_0,0.683367133140564
263,LABEL_0,0.5564372539520264
264,LABEL_0,0.5936882495880127
265,LABEL_1,0.5203821063041687
266,LABEL_0,0.7426485419273376
267,LABEL_0,0.5583465099334717
268,LABEL_0,0.6081465482711792
269,LABEL_0,0.7321627140045166
270,LABEL_0,0.6924246549606323
271,LABEL_0,0.5940126180648804
272,LABEL_0,0.5749611854553223
273,LABEL_0,0.6025720238685608
274,LABEL_0,0.5830872654914856
275,LABEL_0,0.602686882019043
276,LABEL_0,0.7412981390953064
277,LABEL_0,0.7414461970329285
278,LABEL_0,0.7152595520019531
279,LABEL_0,0.7415750026702881
280,LABEL_0,0.6710054278373718
281,LABEL_0,0.6288085579872131
282,LABEL_0,0.7468282580375671
283,LABEL_0,0.5677869915962219
284,LABEL_0,0.6417896747589111
285,LABEL_0,0.697777509689331
286,LABEL_0,0.7126801609992981
287,LABEL_0,0.6975173950195312
288,LABEL_0,0.6165502667427063
289,LABEL_0,0.6100858449935913
290,LABEL_0,0.6346316337585449
291,LABEL_1,0.5348386168479919
292,LABEL_1,0.5316506624221802
293,LABEL_1,0.5537610650062561
294,LABEL_0,0.5860307216644287
295,LABEL_0,0.5112136006355286
296,LABEL_0,0.6686360836029053
297,LABEL_0,0.5637519955635071
298,LABEL_1,0.6008610129356384
299,LABEL_1,0.5075182318687439
300,LABEL_1,0.5428521633148193
301,LABEL_1,0.5377023816108704
302,LABEL_1,0.5198345184326172
303,LABEL_0,0.6272547841072083
304,LABEL_0,0.6956635117530823
305,LABEL_0,0.7090357542037964
306,LABEL_0,0.6422600150108337
307,LABEL_0,0.5093656182289124
308,LABEL_1,0.5590258836746216
309,LABEL_0,0.6656665802001953
310,LABEL_0,0.596267580986023
311,LABEL_0,0.5683839917182922
312,LABEL_0,0.7668763995170593
313,LABEL_0,0.5582993626594543
314,LABEL_0,0.5512243509292603
315,LABEL_0,0.5739406943321228
316,LABEL_0,0.5518874526023865
317,LABEL_0,0.7335084676742554
318,LABEL_0,0.6562545299530029
319,LABEL_0,0.6805732250213623
320,LABEL_0,0.5283514261245728
321,LABEL_0,0.7986634373664856
322,LABEL_0,0.6716168522834778
323,LABEL_0,0.6887266635894775
324,LABEL_1,0.5698241591453552
325,LABEL_0,0.7212972640991211
326,LABEL_0,0.7440029382705688
327,LABEL_0,0.7425812482833862
328,LABEL_0,0.6967699527740479
329,LABEL_1,0.6270508170127869
330,LABEL_0,0.6781992912292479
331,LABEL_0,0.7033649682998657
332,LABEL_0,0.749532163143158
333,LABEL_0,0.6942586898803711
334,LABEL_0,0.7277559041976929
335,LABEL_0,0.7249274253845215
336,LABEL_0,0.6503065824508667
337,LABEL_0,0.7015964984893799
338,LABEL_0,0.6594653725624084
339,LABEL_0,0.760529100894928
340,LABEL_0,0.6073319315910339
341,LABEL_1,0.5745929479598999
342,LABEL_0,0.5572026371955872
343,LABEL_0,0.5605577230453491
344,LABEL_0,0.6090824007987976
345,LABEL_0,0.7500601410865784
346,LABEL_0,0.7365505695343018
347,LABEL_0,0.5540795922279358
348,LABEL_0,0.6979881525039673
349,LABEL_0,0.6150810122489929
350,LABEL_0,0.597328245639801
351,LABEL_1,0.5844300985336304
352,LABEL_0,0.8281638026237488
353,LABEL_0,0.678210973739624
354,LABEL_0,0.5501224994659424
355,LABEL_0,0.5243311524391174
356,LABEL_0,0.5730199813842773
357,LABEL_1,0.568267285823822
358,LABEL_0,0.6933577656745911
359,LABEL_0,0.7608460783958435
360,LABEL_0,0.5593264698982239
361,LABEL_1,0.6309340000152588
362,LABEL_0,0.6130145788192749
363,LABEL_0,0.6944250464439392
364,LABEL_0,0.6719496250152588
365,LABEL_0,0.6653082966804504
366,LABEL_0,0.6740549802780151
367,LABEL_0,0.5294306278228761
368,LABEL_0,0.7949752807617188
369,LABEL_0,0.6019718647003174
370,LABEL_0,0.7238178253173828
371,LABEL_0,0.6830097436904907
372,LABEL_0,0.6011466979980469
373,LABEL_0,0.7830049991607666
374,LABEL_0,0.6468176245689392
375,LABEL_1,0.5109582543373108
376,LABEL_0,0.6842905879020691
377,LABEL_0,0.6923947334289551
378,LABEL_0,0.6816583275794983
379,LABEL_0,0.732972264289856
380,LABEL_0,0.6050658226013184
381,LABEL_0,0.5693946480751038
382,LABEL_0,0.7494698762893677
383,LABEL_0,0.5666235685348511
384,LABEL_0,0.7073819637298584
385,LABEL_0,0.686091423034668
386,LABEL_0,0.597350001335144
387,LABEL_0,0.7280539870262146
388,LABEL_0,0.7274780869483948
389,LABEL_0,0.6251034140586853
390,LABEL_0,0.724112868309021
391,LABEL_0,0.6958710551261902
392,LABEL_1,0.5009010434150696
393,LABEL_0,0.6897356510162354
394,LABEL_0,0.7494595646858215
395,LABEL_0,0.5982736349105835
396,LABEL_1,0.6742748618125916
397,LABEL_0,0.6217924356460571
398,LABEL_0,0.6036105155944824
399,LABEL_0,0.551446795463562
400,LABEL_0,0.5185856223106384
401,LABEL_0,0.5901233553886414
402,LABEL_0,0.5424596667289734
403,LABEL_0,0.5230693221092224
404,LABEL_0,0.5241298079490662
405,LABEL_0,0.6043063998222351
406,LABEL_0,0.6528844237327576
407,LABEL_0,0.6832113862037659
408,LABEL_0,0.5532937049865723
409,LABEL_0,0.600479781627655
410,LABEL_0,0.5621663331985474
411,LABEL_0,0.7035781741142273
412,LABEL_0,0.7149070501327515
413,LABEL_0,0.5181705951690674
414,LABEL_0,0.6662177443504333
415,LABEL_0,0.6591200828552246
416,LABEL_1,0.6576699018478394
417,LABEL_0,0.7315073609352112
418,LABEL_0,0.670483410358429
419,LABEL_0,0.7205380201339722
420,LABEL_0,0.6791561841964722
421,LABEL_0,0.6103266477584839
422,LABEL_1,0.5451611280441284
423,LABEL_0,0.6637343764305115
424,LABEL_0,0.6640474796295166
425,LABEL_0,0.7144238948822021
426,LABEL_0,0.6424427032470703
427,LABEL_0,0.5942014455795288
428,LABEL_0,0.5719753503799438
429,LABEL_0,0.7180845141410828
430,LABEL_0,0.5709592700004578
431,LABEL_0,0.7453534007072449
432,LABEL_0,0.6616542935371399
433,LABEL_0,0.6133774518966675
434,LABEL_0,0.7522559762001038
435,LABEL_0,0.565304160118103
436,LABEL_0,0.6755218505859375
437,LABEL_0,0.7714956998825073
438,LABEL_0,0.5748972892761229
439,LABEL_0,0.809895396232605
440,LABEL_0,0.7003964781761169
441,LABEL_0,0.5678074359893799
442,LABEL_0,0.6306424140930176
443,LABEL_0,0.7215777635574341
444,LABEL_0,0.5509651899337769
445,LABEL_0,0.7594746351242065
446,LABEL_0,0.6886632442474365
447,LABEL_0,0.6539540290832521
448,LABEL_0,0.6443843245506287
449,LABEL_0,0.7778967022895813
450,LABEL_0,0.6350274085998535
451,LABEL_0,0.6715140342712402
452,LABEL_0,0.642326295375824
453,LABEL_0,0.6308035254478455
454,LABEL_0,0.59656822681427
455,LABEL_0,0.6375218629837036
456,LABEL_0,0.5552106499671936
457,LABEL_0,0.6343703269958496
458,LABEL_1,0.5335480570793152
459,LABEL_0,0.7340267300605774
460,LABEL_1,0.5937259793281555
461,LABEL_0,0.7069088816642761
462,LABEL_0,0.6443644165992737
463,LABEL_0,0.5861775279045105
464,LABEL_0,0.5531017780303955
465,LABEL_0,0.5282658934593201
466,LABEL_0,0.6823251247406006
467,LABEL_0,0.6574889421463013
468,LABEL_0,0.5513986349105835
469,LABEL_0,0.6280503869056702
470,LABEL_0,0.5968847274780273
471,LABEL_0,0.6865698099136353
472,LABEL_0,0.7483956217765808
473,LABEL_0,0.5157957077026367
474,LABEL_0,0.5559541583061218
475,LABEL_0,0.531382143497467
476,LABEL_1,0.5428521633148193
477,LABEL_0,0.5637519955635071
478,LABEL_1,0.5348386168479919
479,LABEL_1,0.5537610650062561
480,LABEL_1,0.5198345184326172
481,LABEL_1,0.5316506624221802
482,LABEL_0,0.5860307216644287
483,LABEL_0,0.5112136006355286
484,LABEL_0,0.6686360836029053
485,LABEL_1,0.5377023816108704
486,LABEL_1,0.6008610129356384
487,LABEL_0,0.7337014079093933
488,LABEL_0,0.8202984929084778
489,LABEL_0,0.6929793953895569
490,LABEL_0,0.6657442450523376
491,LABEL_0,0.565920352935791
492,LABEL_0,0.7203650474548341
493,LABEL_0,0.7328375577926636
494,LABEL_0,0.6001232266426086
495,LABEL_1,0.570318341255188
496,LABEL_0,0.8400840759277344
497,LABEL_0,0.6905384063720703
498,LABEL_0,0.5668554902076721
499,LABEL_0,0.6105692982673645
500,LABEL_0,0.6696334481239319
501,LABEL_0,0.7247856259346008
502,LABEL_1,0.5834194421768188
503,LABEL_0,0.7503347992897034
504,LABEL_0,0.5589187145233154
505,LABEL_0,0.6324928998947144
506,LABEL_0,0.5828519463539124
507,LABEL_0,0.7022799849510193
508,LABEL_1,0.5366450548171997
509,LABEL_0,0.6019241213798523
510,LABEL_0,0.6575785279273987
511,LABEL_0,0.6039854884147644
512,LABEL_0,0.5910080075263977
513,LABEL_0,0.5815175175666809
514,LABEL_0,0.6792820692062378
515,LABEL_0,0.585553765296936
516,LABEL_0,0.5299952030181885
517,LABEL_0,0.65880286693573
518,LABEL_0,0.675814151763916
519,LABEL_0,0.5846116542816162
520,LABEL_0,0.574657678604126
521,LABEL_0,0.7109972238540649
522,LABEL_0,0.708206057548523
523,LABEL_1,0.5255239605903625
524,LABEL_0,0.6722877025604248
525,LABEL_0,0.5841324329376221
526,LABEL_0,0.6681298613548279
527,LABEL_1,0.5679574012756348
528,LABEL_0,0.6830198168754578
529,LABEL_0,0.7030863761901855
530,LABEL_0,0.6579676866531372
531,LABEL_1,0.6533806920051575
532,LABEL_0,0.6348462104797363
533,LABEL_1,0.5209695696830751
534,LABEL_0,0.6500518918037415
535,LABEL_0,0.6390976309776306
536,LABEL_0,0.7054761648178101
537,LABEL_0,0.597003698348999
538,LABEL_0,0.6541879177093506
539,LABEL_0,0.7035536170005798
540,LABEL_0,0.7868271470069885
541,LABEL_0,0.7186709046363831
542,LABEL_0,0.7138341665267944
543,LABEL_0,0.7601168751716614
544,LABEL_0,0.6982828378677368
545,LABEL_0,0.596521258354187
546,LABEL_0,0.6860862970352173
547,LABEL_0,0.6066838502883911
548,LABEL_0,0.7276173830032349
549,LABEL_0,0.6254209876060486
550,LABEL_0,0.5775348544120789
551,LABEL_0,0.6476146578788757
552,LABEL_0,0.743861198425293
553,LABEL_0,0.5178132653236389
554,LABEL_0,0.6537619829177856
555,LABEL_0,0.6292474865913391
556,LABEL_0,0.7094501852989197
557,LABEL_0,0.5809849500656128
558,LABEL_0,0.6550858616828918
559,LABEL_0,0.5304889678955078
560,LABEL_0,0.5260506868362427
561,LABEL_0,0.5625736117362976
562,LABEL_0,0.6105692982673645
563,LABEL_1,0.6059369444847107
564,LABEL_0,0.5838284492492676
565,LABEL_0,0.5817643404006958
566,LABEL_0,0.6781798005104065
567,LABEL_0,0.6238614320755005
568,LABEL_0,0.7081313729286194
569,LABEL_0,0.6563289165496826
570,LABEL_0,0.6892015337944031
571,LABEL_0,0.7384645342826843
572,LABEL_0,0.7298389077186584
573,LABEL_0,0.7008855938911438
574,LABEL_1,0.5968877673149109
575,LABEL_0,0.6950962543487549
576,LABEL_0,0.5090170502662659
577,LABEL_0,0.5195966958999634
578,LABEL_0,0.6289210319519043
579,LABEL_0,0.5090170502662659
580,LABEL_0,0.7602874040603638
581,LABEL_0,0.7269696593284607
582,LABEL_1,0.5157318115234375
583,LABEL_0,0.5921785235404968
584,LABEL_0,0.7880008816719055
585,LABEL_0,0.5926737189292908
586,LABEL_0,0.509044349193573
587,LABEL_0,0.5787791609764099
588,LABEL_0,0.5750910043716431
589,LABEL_0,0.692585289478302
590,LABEL_0,0.6171842813491821
591,LABEL_0,0.5829601883888245
592,LABEL_1,0.5877838134765625
593,LABEL_0,0.6973848938941956
594,LABEL_0,0.5505051016807556
595,LABEL_1,0.6033905148506165
596,LABEL_0,0.7716478109359741
597,LABEL_1,0.5360237956047058
598,LABEL_0,0.5385971665382385
599,LABEL_0,0.7094410061836243
600,LABEL_0,0.7011961340904236
601,LABEL_0,0.5371746420860289
602,LABEL_0,0.6440402865409851
603,LABEL_0,0.5518665909767151
604,LABEL_0,0.6218516230583191
605,LABEL_1,0.5929602980613708
606,LABEL_0,0.7132785320281982
607,LABEL_0,0.654384970664978
608,LABEL_1,0.5050145983695984
609,LABEL_0,0.6245722770690918
610,LABEL_0,0.789099395275116
611,LABEL_1,0.6173663735389711
612,LABEL_0,0.6519678235054016
613,LABEL_0,0.6488628387451172
614,LABEL_0,0.5638643503189087
615,LABEL_0,0.8101994395256042
616,LABEL_0,0.7311305999755859
617,LABEL_0,0.8071042895317078
618,LABEL_0,0.5470894575119019
619,LABEL_0,0.5066573619842529
620,LABEL_0,0.7260847091674805
621,LABEL_0,0.6408990025520325
622,LABEL_0,0.7796472907066345
623,LABEL_0,0.5938950777053833
624,LABEL_0,0.7448203563690186
625,LABEL_0,0.6655860543251038
626,LABEL_1,0.5795087218284607
627,LABEL_0,0.6799029707908629
628,LABEL_0,0.6685602068901062
629,LABEL_0,0.7216425538063049
630,LABEL_0,0.6046888828277588
631,LABEL_0,0.6586537957191467
632,LABEL_0,0.6645130515098572
633,LABEL_0,0.7728793025016785
634,LABEL_0,0.6342410445213318
635,LABEL_0,0.7037445902824402
636,LABEL_1,0.5897989273071289
637,LABEL_0,0.5875110030174255
638,LABEL_0,0.5774534344673157
639,LABEL_0,0.5313430428504944
640,LABEL_0,0.7250176072120667
641,LABEL_0,0.6256868243217468
642,LABEL_0,0.6694563627243042
643,LABEL_0,0.6691240668296814
644,LABEL_0,0.7167057394981384
645,LABEL_1,0.6036396622657776
646,LABEL_0,0.756993293762207
647,LABEL_0,0.6737369298934937
648,LABEL_0,0.6565234065055847
649,LABEL_0,0.721788227558136
650,LABEL_0,0.7170172333717346
651,LABEL_0,0.6784471273422241
652,LABEL_0,0.5766275525093079
653,LABEL_0,0.7249822020530701
654,LABEL_0,0.5736085176467896
655,LABEL_0,0.5784911513328552
656,LABEL_0,0.5874539017677307
657,LABEL_1,0.6468304395675659
658,LABEL_0,0.6531394720077515
659,LABEL_0,0.5441675186157227
660,LABEL_0,0.5952695608139038
661,LABEL_1,0.7266780138015747
662,LABEL_0,0.6258968710899353
663,LABEL_0,0.5413069128990173
664,LABEL_0,0.6297612190246582
665,LABEL_0,0.8218901753425598
666,LABEL_0,0.6259594559669495
667,LABEL_0,0.6349761486053467
668,LABEL_0,0.741779625415802
669,LABEL_1,0.5909789204597473
670,LABEL_0,0.6446921825408936
671,LABEL_0,0.8278152346611023
672,LABEL_0,0.6511528491973877
673,LABEL_0,0.6025471091270447
674,LABEL_0,0.671241819858551
675,LABEL_0,0.6751648187637329
676,LABEL_0,0.5966097116470337
677,LABEL_0,0.7331435680389404
678,LABEL_1,0.5875270366668701
679,LABEL_1,0.5140880942344666
680,LABEL_0,0.5310958027839661
681,LABEL_0,0.5451531410217285
682,LABEL_0,0.5458456873893738
683,LABEL_0,0.6591589450836182
684,LABEL_0,0.7550581097602844
685,LABEL_0,0.5103896856307983
686,LABEL_0,0.7113983035087585
687,LABEL_0,0.5872028470039368
688,LABEL_0,0.6309493780136108
689,LABEL_0,0.5962843298912048
690,LABEL_0,0.6395325660705566
691,LABEL_0,0.6279934048652649
692,LABEL_0,0.5261157155036926
693,LABEL_0,0.7002147436141968
694,LABEL_0,0.5878337621688843
695,LABEL_0,0.6149483323097229
696,LABEL_0,0.7076125144958496
697,LABEL_0,0.685421884059906
698,LABEL_0,0.7357895970344543
699,LABEL_0,0.6410937309265137
700,LABEL_0,0.6051786541938782
701,LABEL_0,0.5987972617149353
702,LABEL_0,0.7403729557991028
703,LABEL_0,0.6742444038391113
704,LABEL_0,0.7362606525421143
705,LABEL_0,0.7285889983177185
706,LABEL_0,0.6272860169410706
707,LABEL_0,0.6814651489257812
708,LABEL_0,0.7057962417602539
709,LABEL_0,0.6020088195800781
710,LABEL_0,0.6300953030586243
711,LABEL_0,0.5566449165344238
712,LABEL_0,0.750637412071228
713,LABEL_0,0.5902146100997925
714,LABEL_0,0.699691891670227
715,LABEL_0,0.6901715397834778
716,LABEL_0,0.624394416809082
717,LABEL_0,0.5973861813545227
718,LABEL_0,0.7126370668411255
719,LABEL_0,0.5645097494125366
720,LABEL_0,0.6032289266586304
721,LABEL_0,0.5528486967086792
722,LABEL_0,0.5721287131309509
723,LABEL_0,0.543467104434967
724,LABEL_1,0.5271261334419249
725,LABEL_0,0.5068256855010986
726,LABEL_0,0.6123659014701843
727,LABEL_0,0.6342057585716248
728,LABEL_0,0.5860922336578369
729,LABEL_0,0.6921069025993347
730,LABEL_0,0.6738027930259705
731,LABEL_0,0.7283688187599182
732,LABEL_0,0.5181750655174255
733,LABEL_0,0.6150815486907959
734,LABEL_0,0.6297811269760132
735,LABEL_0,0.7081470489501953
736,LABEL_0,0.7382218837738037
737,LABEL_0,0.7361344695091248
738,LABEL_0,0.6716253161430359
739,LABEL_0,0.7096062302589417
740,LABEL_0,0.6528148651123047
741,LABEL_0,0.6725692749023438
742,LABEL_1,0.597937285900116
743,LABEL_0,0.7192932963371277
744,LABEL_0,0.8303766846656799
745,LABEL_0,0.5545700192451477
746,LABEL_0,0.5871184468269348
747,LABEL_1,0.5562534332275391
748,LABEL_0,0.7210240960121155
749,LABEL_1,0.5247011184692383
750,LABEL_0,0.5754808187484741
751,LABEL_0,0.5936021208763123
752,LABEL_0,0.674985408782959
753,LABEL_0,0.7985644340515137
754,LABEL_0,0.7418994903564453
755,LABEL_0,0.7022323608398438
756,LABEL_0,0.6004694104194641
757,LABEL_0,0.591686487197876
758,LABEL_0,0.6300845742225647
759,LABEL_1,0.518695056438446
760,LABEL_0,0.601935088634491
761,LABEL_0,0.615391731262207
762,LABEL_0,0.794136643409729
763,LABEL_0,0.5422840118408203
764,LABEL_0,0.6252921223640442
765,LABEL_0,0.6713961958885193
766,LABEL_0,0.6840620636940002
767,LABEL_0,0.6049249172210693
768,LABEL_0,0.5671325922012329
769,LABEL_0,0.7164410948753357
770,LABEL_0,0.7478344440460205
771,LABEL_0,0.5704895257949829
772,LABEL_0,0.5709260106086731
773,LABEL_0,0.6462228298187256
774,LABEL_0,0.6336414217948914
775,LABEL_0,0.5852145552635193
776,LABEL_0,0.63539719581604
777,LABEL_0,0.6525101661682129
778,LABEL_0,0.5708602666854858
779,LABEL_0,0.6081226468086243
780,LABEL_0,0.6330218911170961
